Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
22145;1815;0.323615;84.965782;0.084476;1.751588;0.266989;124.241585;0.686455;32268;3012;0.316251;83.162262;0.044696;0.999251;0.592145;847.852783;0.836534;0.476872;2.105568;0.865837;0.686284;0.60259;2
24540;2331;0.302247;81.132645;0.056754;1.70817;0.268639;136.729996;0.695201;38137;4284;0.318965;86.489342;0.026113;1.163458;0.521468;904.210876;0.809054;0.474974;2.561538;0.481627;0.64347;0.544118;2
19481;1545;0.326299;81.046524;0.102557;1.809427;0.233433;119.510384;0.668774;26096;2472;0.318621;74.960724;0.053664;0.833848;0.661874;797.299438;0.862709;0.510268;1.975703;0.685597;0.746513;0.625;2
36065;3699;0.285869;85.16658;0.033123;1.502175;0.361358;210.18718;0.737087;57731;7461;0.309384;84.498985;0.013032;0.97165;0.560306;1010.09082;0.837415;0.392933;3.05198;0.467922;0.624708;0.495778;3
36539;2229;0.318773;83.984962;0.092416;1.446083;0.384299;110.3172;0.752147;67077;6948;0.316839;93.436188;0.017461;1.154773;0.45578;716.318909;0.812199;0.376613;1.788925;0.420864;0.544732;0.320812;3
32460;2559;0.28295;85.061562;0.06229;1.559979;0.338494;190.319519;0.726303;57233;4215;0.318375;92.956352;0.040482;1.205055;0.45337;746.904114;0.80259;0.412662;2.280749;0.628312;0.567155;0.607117;3
13680;2502;0.280408;54.905773;0.027461;0.725254;0.679218;54.806839;0.883692;49243;9060;0.293092;92.88311;0.007539;1.706559;0.290527;920.971191;0.713222;0.171441;2.214159;0.212569;0.277806;0.276159;4
15343;2775;0.27578;55.415813;0.025038;0.803909;0.645355;59.299961;0.870166;44001;6726;0.301325;89.383461;0.012222;1.409788;0.393521;697.695313;0.764602;0.192283;2.455752;0.178231;0.348697;0.412578;4
17964;2646;0.222693;65.058266;0.032243;0.975715;0.566728;78.610626;0.837846;45176;5193;0.309111;92.557312;0.021051;1.440614;0.383603;736.757019;0.759891;0.242057;2.427523;0.685398;0.397645;0.509532;4
13576;2298;0.306906;61.35173;0.032306;0.758578;0.669408;67.477791;0.876961;45474;8601;0.290572;99.275757;0.007725;1.561683;0.318784;1130.865967;0.736649;0.177883;2.05914;0.483637;0.298544;0.267178;4
15834;2994;0.220698;67.324249;0.022197;0.841113;0.633137;119.148659;0.862466;47582;6642;0.308279;100.78878;0.013554;1.491337;0.343916;978.306091;0.754088;0.19915;2.654255;0.349581;0.332773;0.450768;4
16522;2376;0.285458;64.199905;0.036777;0.862707;0.616887;93.961449;0.857696;46549;5217;0.312269;97.277809;0.021492;1.429479;0.366444;825.311951;0.764445;0.209851;2.095238;0.163488;0.354938;0.455434;4
22339;3747;0.258437;61.525158;0.019994;0.813965;0.641589;89.881897;0.868026;84056;7521;0.316717;98.330177;0.018674;1.820251;0.20439;652.646484;0.696106;0.194718;2.763274;0.210699;0.265763;0.498205;4
17843;2700;0.281493;60.352337;0.030757;0.840434;0.631353;81.999504;0.863941;85115;6516;0.324444;80.658501;0.025191;2.415785;0.056245;444.484589;0.562962;0.201309;2.265101;0.455763;0.209634;0.414365;4
20989;2439;0.285099;69.539093;0.044338;1.079171;0.525246;89.902;0.818441;62946;10170;0.293767;98.834297;0.007648;1.957296;0.197899;1076.60083;0.666162;0.270756;2.189408;0.678556;0.333445;0.239823;4
17496;2289;0.243884;68.508278;0.041962;0.990401;0.571717;117.648117;0.836168;45149;8031;0.298297;97.562103;0.008797;1.417194;0.365057;1301.912231;0.77063;0.239121;2.115527;0.276937;0.387517;0.285021;4
17268;2643;0.303235;71.417717;0.031064;0.998231;0.571652;141.541595;0.831102;48699;6564;0.309802;102.985893;0.014203;1.539251;0.302995;1066.053589;0.745463;0.238667;2.45632;0.238768;0.354586;0.402651;4
18766;2454;0.264072;65.238129;0.039159;0.998875;0.576381;116.81823;0.833278;53210;5613;0.309001;97.486519;0.021223;1.613569;0.305618;901.442383;0.72719;0.236006;2.175532;0.718643;0.352678;0.437199;4
16276;2160;0.274492;63.581272;0.043838;0.865934;0.6262;100.548248;0.857467;55448;5454;0.322554;100.073608;0.023424;1.762833;0.246352;735.116455;0.706796;0.204691;1.914894;0.275453;0.293536;0.39604;4
15418;1953;0.238374;63.227253;0.050796;1.093705;0.534666;110.631538;0.814556;39483;3939;0.314608;94.547455;0.031978;1.585669;0.332418;744.052795;0.733949;0.263907;2.005133;0.235752;0.390497;0.495811;4
17872;2514;0.218955;68.294464;0.035535;1.158467;0.500037;126.920822;0.806966;44352;5535;0.309108;96.659546;0.018192;1.619168;0.310481;1090.959106;0.731018;0.287294;2.519038;0.645937;0.402958;0.454201;4
17497;1824;0.262789;64.263855;0.066088;0.98919;0.565051;92.115631;0.839536;51373;5130;0.314936;97.098793;0.024531;1.670539;0.265761;712.844727;0.720107;0.244419;1.698324;0.327973;0.340587;0.355556;4
17211;2427;0.276976;65.451447;0.036718;0.915938;0.615135;112.465324;0.852028;62631;5964;0.319802;98.216385;0.022127;1.906294;0.185161;821.527649;0.674273;0.211385;2.125219;0.259365;0.2748;0.406942;4
18742;2727;0.288974;69.542816;0.031671;0.983614;0.576338;131.45253;0.83791;55597;5592;0.318004;99.200928;0.022342;1.655389;0.274196;853.985596;0.722788;0.235968;2.413274;0.384239;0.337105;0.487661;4
17064;2595;0.277058;69.56076;0.031843;0.961379;0.585111;126.855095;0.841102;50414;5547;0.314983;101.470398;0.020589;1.582613;0.287589;915.137939;0.737934;0.230364;2.380734;0.134718;0.338477;0.46782;4
18283;2649;0.305312;66.107559;0.032741;0.943394;0.594867;111.032433;0.843948;52969;4206;0.318568;97.90564;0.037626;1.5474;0.317454;684.233337;0.745158;0.224304;2.319615;0.52667;0.345164;0.629815;4
18099;1767;0.290509;66.567986;0.072844;0.810155;0.650067;73.320526;0.869196;64727;7641;0.30478;106.889153;0.013931;1.648848;0.246662;941.087402;0.737516;0.190888;1.434253;0.363665;0.279621;0.231252;5
16450;2001;0.259468;72.880608;0.051628;0.886476;0.616208;93.507927;0.857284;57998;7059;0.314117;106.165802;0.014626;1.772869;0.205025;1137.455811;0.71081;0.211426;1.793011;0.258401;0.28363;0.283468;5
20645;2301;0.267384;75.084694;0.048999;1.089873;0.528457;112.045288;0.818716;50810;4164;0.318053;101.833084;0.036825;1.448087;0.35532;772.234497;0.766485;0.268556;2.072973;0.429512;0.406318;0.552594;5
17737;2592;0.240212;68.880432;0.033176;0.810685;0.654464;115.465851;0.868886;69979;8070;0.316843;107.859962;0.013503;1.790274;0.190253;1102.424194;0.712005;0.186973;2.103896;0.410295;0.253462;0.32119;5
32264;5733;0.256021;96.086678;0.012336;1.543778;0.345422;167.654083;0.731809;62089;8067;0.277688;99.910484;0.011989;1.669141;0.357476;656.8526;0.707043;0.402214;5.055555;0.543371;0.519641;0.710673;0
27307;5256;0.24914;96.755104;0.012421;1.590816;0.327843;180.310333;0.720363;52351;6825;0.313196;101.174774;0.014123;1.700585;0.344151;686.666809;0.701262;0.416697;5.132813;0.439625;0.521614;0.77011;0
27899;1665;0.329448;94.931892;0.126465;1.802756;0.209761;96.902924;0.684586;36404;3714;0.318011;73.665421;0.033165;0.738974;0.678946;585.804749;0.875464;0.536726;1.825658;0.699026;0.766372;0.448304;2
25952;1575;0.329788;84.949707;0.131468;1.25509;0.420081;60.26717;0.788416;42105;7419;0.287567;77.993011;0.009613;0.916909;0.591353;765.039795;0.85829;0.348256;1.442308;0.708178;0.616364;0.212293;2
35621;1962;0.327468;83.535149;0.116283;1.805565;0.204826;73.877197;0.688319;48375;4770;0.310472;71.440918;0.026717;0.843268;0.631733;488.950348;0.868985;0.542507;1.912281;0.699802;0.736351;0.411321;2
37899;2010;0.32848;89.392937;0.117881;1.540004;0.321618;65.106659;0.737853;62602;8379;0.307451;84.668587;0.011205;1.094087;0.500468;676.766907;0.832037;0.428901;1.686242;0.652283;0.605396;0.239885;2
29612;2064;0.323788;87.146561;0.087349;1.730175;0.252572;91.703842;0.704106;44330;4401;0.310258;79.015503;0.028761;1.028613;0.554672;517.454712;0.834411;0.491665;2.101833;0.611986;0.66799;0.468984;2
25758;1677;0.328123;86.811089;0.115095;1.474812;0.315059;68.143349;0.77338;45775;5799;0.296687;87.867149;0.017105;1.319915;0.425644;568.758179;0.798729;0.434646;1.721766;0.765584;0.562709;0.289188;2
25866;1773;0.329134;95.980209;0.1034;1.589163;0.297166;101.399124;0.730936;46081;4878;0.312596;97.186104;0.024336;1.402018;0.407142;621.171082;0.773472;0.449843;1.846875;0.602441;0.561316;0.363469;2
26363;1641;0.32888;97.455948;0.123023;2.055553;0.166624;122.541695;0.616827;35273;2592;0.320381;81.620346;0.065975;0.892743;0.62614;611.996887;0.850491;0.585532;1.930588;0.930327;0.747399;0.633102;2
29012;1734;0.329731;88.750839;0.121252;1.655462;0.197894;82.652405;0.744254;44071;5244;0.305552;86.607452;0.020139;1.193148;0.493533;690.57843;0.808184;0.55261;1.884783;0.623067;0.658301;0.330664;2
24968;1554;0.326379;92.275345;0.129925;1.999038;0.146003;102.47007;0.650324;31396;2760;0.328232;72.206818;0.051792;0.749245;0.693925;556.898071;0.874322;0.612036;1.923267;0.853917;0.795261;0.563043;2
27702;1737;0.328881;99.288223;0.115378;1.606744;0.313329;94.037758;0.702771;50077;4383;0.317182;99.480698;0.032757;1.306771;0.407748;603.282043;0.784573;0.435785;1.716403;0.861461;0.553188;0.396304;2
32293;1857;0.326975;94.130135;0.117678;1.525271;0.31952;80.142723;0.737999;56551;10620;0.290246;94.489319;0.006301;1.292913;0.435291;1148.669312;0.787373;0.430602;1.694343;0.753162;0.571042;0.174859;2
24594;1554;0.329621;88.931557;0.127979;1.57949;0.257879;80.102196;0.743273;37106;5397;0.290822;80.831955;0.016008;1.076867;0.548613;743.308472;0.819443;0.488092;1.730512;0.778033;0.662804;0.287938;2
28933;1728;0.32899;92.125938;0.121763;1.812165;0.19066;88.48925;0.691426;40758;3867;0.322654;82.945389;0.034251;0.981622;0.58118;544.374939;0.839812;0.559092;1.898901;0.716744;0.709873;0.446858;2
26740;1608;0.328723;91.217537;0.129957;1.418675;0.367612;80.966637;0.755561;44141;5352;0.266354;86.212547;0.019365;1.04716;0.542791;650.417725;0.82951;0.389682;1.525617;0.819006;0.605786;0.300448;2
21536;1569;0.328333;92.932266;0.109933;1.570729;0.257323;89.975014;0.754317;30750;2271;0.308996;82.775009;0.074924;0.943325;0.61233;476.247955;0.84072;0.488035;1.86342;0.803917;0.700358;0.690885;2
23260;1626;0.326236;96.483772;0.110555;1.663388;0.276687;86.354637;0.72003;35420;2943;0.302696;87.189095;0.05139;1.044747;0.556772;494.568756;0.832455;0.469377;1.798673;0.490085;0.656691;0.552497;2
33207;1911;0.32872;91.33876;0.114266;1.309167;0.419643;66.890198;0.776073;67984;20916;0.254894;99.218536;0.001953;1.426232;0.372361;1871.435547;0.776077;0.348989;1.548622;0.618283;0.488453;0.091365;2
32162;2154;0.323672;94.074814;0.087109;1.326974;0.419828;77.347687;0.771985;59560;10137;0.280914;93.811852;0.007284;1.189465;0.47593;950.591309;0.812937;0.34839;1.771382;0.7995;0.539993;0.212489;2
22000;1530;0.327776;95.347687;0.1181;1.574534;0.313018;73.802116;0.721556;32811;3213;0.304423;81.959091;0.03994;0.923294;0.604326;477.196594;0.852041;0.436231;1.688742;0.468776;0.670507;0.47619;2
38599;3498;0.27042;85.5755;0.039641;1.358009;0.404307;99.822075;0.77762;85993;13926;0.29275;91.627579;0.005572;1.563423;0.294603;866.754089;0.747047;0.359532;2.666158;0.670743;0.448862;0.251185;3
42682;3228;0.285552;91.892288;0.051474;1.562557;0.320597;113.368019;0.730277;70433;3336;0.326423;87.281395;0.079531;1.106399;0.508652;366.206116;0.821055;0.428792;2.557845;0.924966;0.605994;0.967626;3
34435;2688;0.295551;96.360085;0.05989;1.809062;0.251265;143.006454;0.671748;55001;3786;0.321446;90.618645;0.048219;1.189456;0.483478;528.576477;0.805535;0.492421;2.540643;0.545766;0.626079;0.709984;3
22781;2631;0.297732;81.726654;0.041356;1.138672;0.480462;104.165413;0.823089;55713;8439;0.306827;93.631996;0.009831;1.5877;0.299977;877.009155;0.7414;0.30138;2.391818;0.728195;0.408899;0.311767;4
20840;2328;0.262654;77.383827;0.048322;1.100988;0.489594;77.770538;0.831494;49000;7227;0.301765;91.740219;0.011789;1.50519;0.343694;792.883911;0.760026;0.29567;2.192091;0.539757;0.425306;0.322125;4
20447;2214;0.265946;75.102966;0.052418;0.975403;0.542048;66.365662;0.853775;63359;6414;0.310351;91.224701;0.019354;1.919096;0.196759;561.126587;0.697671;0.260014;1.973262;0.234965;0.322717;0.345182;4
26255;2688;0.272137;83.316544;0.045663;1.48095;0.355839;134.299515;0.755905;47966;8664;0.292479;86.293465;0.00803;1.231608;0.427588;966.998047;0.802318;0.397532;2.614786;0.383281;0.547367;0.310249;4
23625;2664;0.311881;74.740364;0.041832;0.936399;0.580322;91.607315;0.859838;84807;6543;0.311508;91.033028;0.024894;1.970127;0.148172;476.850983;0.679289;0.234552;2.09434;0.740172;0.278574;0.407153;4
22829;2808;0.266744;75.862572;0.036383;0.979731;0.564691;113.432381;0.84855;69333;10266;0.298642;93.509918;0.008267;1.716441;0.23857;878.409912;0.720351;0.244181;2.294118;0.495541;0.329266;0.273524;4
22907;2979;0.260603;76.102066;0.032437;1.010759;0.552822;127.367599;0.841919;72671;10122;0.299598;91.663696;0.008913;1.839705;0.193162;835.305359;0.701706;0.251377;2.461983;0.577921;0.315215;0.294309;4
23832;2694;0.249521;81.341026;0.041264;1.177009;0.467114;117.681061;0.822978;61169;7551;0.316295;93.237289;0.013481;1.680588;0.249315;730.251282;0.727301;0.311807;2.435805;0.386677;0.389609;0.356774;4
22650;2865;0.259281;77.931137;0.034676;1.034917;0.532945;112.908203;0.841358;68530;6423;0.313549;93.571396;0.020874;1.843625;0.204306;585.098267;0.699034;0.265646;2.452911;0.863235;0.330512;0.446053;4
21736;2433;0.280327;80.348618;0.046143;1.144095;0.500922;116.376328;0.813462;61961;6558;0.318184;93.610626;0.018104;1.814797;0.209147;666.718689;0.70302;0.287555;2.211818;0.422004;0.350801;0.370997;4
25177;3684;0.260915;78.304504;0.023312;1.192453;0.461636;152.488327;0.81648;69103;7134;0.309206;90.232269;0.017062;1.927746;0.193299;614.455811;0.687448;0.314378;3.254417;0.592077;0.36434;0.5164;4
28177;3369;0.272313;76.845322;0.031196;1.144152;0.472547;103.94342;0.824028;81036;9756;0.299156;86.751244;0.010699;1.997724;0.168801;641.241455;0.675581;0.307945;2.784297;0.389938;0.34771;0.345326;4
26102;3645;0.250113;83.998253;0.024688;1.325757;0.415732;150.493835;0.787287;65203;6801;0.312679;91.461296;0.017715;1.832522;0.216133;656.341125;0.700891;0.349307;3.313636;0.277653;0.400319;0.535951;4
26299;2928;0.276855;77.558395;0.038548;1.126935;0.495818;105.481499;0.824869;73690;7236;0.320273;91.085281;0.017686;1.73202;0.215917;576.198181;0.718158;0.291305;2.43594;0.66508;0.356887;0.404643;4
22321;2541;0.283376;86.941963;0.043442;1.381303;0.405318;160.958374;0.770394;49433;4485;0.319236;98.919144;0.030882;1.523715;0.308166;653.418396;0.756658;0.357342;2.541;0.293397;0.45154;0.566555;4
21452;2862;0.261977;81.586838;0.032911;1.178175;0.459313;158.735779;0.815906;52635;4446;0.31716;95.862343;0.033462;1.714988;0.27795;675.818054;0.70916;0.316215;2.746641;0.49314;0.407562;0.643725;4
19786;2022;0.27484;84.851051;0.060814;1.062128;0.525032;107.840744;0.832835;51732;7092;0.304831;103.474358;0.012925;1.460667;0.300447;968.874939;0.764717;0.27142;1.868762;0.229412;0.382471;0.28511;4
21251;2583;0.27883;88.563614;0.040026;1.202076;0.465947;152.061356;0.813477;49113;6438;0.303667;101.692017;0.01489;1.453753;0.333087;933.325806;0.759007;0.312184;2.474138;0.631095;0.432696;0.401212;4
24598;3207;0.264999;89.860397;0.030055;1.213713;0.467459;167.064423;0.802012;52886;9453;0.288088;98.484673;0.007437;1.330356;0.390475;1212.021118;0.783413;0.310636;2.848135;0.600098;0.465114;0.339257;4
23184;2874;0.237354;78.805489;0.035272;0.966814;0.551908;122.07206;0.855389;75077;7737;0.311253;96.170334;0.015761;1.967944;0.179766;680.438232;0.671276;0.252736;2.367381;0.543716;0.308803;0.371462;4
36855;4824;0.273322;104.107536;0.019902;1.778988;0.250361;225.115921;0.710032;55776;4275;0.301187;94.611382;0.038352;1.11018;0.538996;571.766663;0.822725;0.490929;4.40146;0.52188;0.660768;1.128421;0
22749;4125;0.246481;109.113602;0.016801;1.348047;0.427136;246.220642;0.772843;52000;5217;0.311096;115.821159;0.024009;1.738874;0.301149;1044.492065;0.703745;0.338733;3.966346;0.637053;0.437481;0.790684;0
23627;7905;0.262068;90.015526;0.004751;0.992997;0.549815;288.85199;0.840345;68188;6075;0.305695;102.118431;0.023218;1.780445;0.261996;738.567749;0.675004;0.247546;6.395631;0.263894;0.346498;1.301235;1
25808;6132;0.290523;97.87281;0.008625;1.118597;0.50519;238.175644;0.809793;59502;7854;0.286168;102.920601;0.012122;1.508935;0.378067;910.237793;0.720867;0.280656;5.051071;0.219571;0.433733;0.780749;1
28799;10518;0.237904;96.444351;0.003271;1.153532;0.475569;350.054535;0.80236;68516;4416;0.315207;100.286133;0.044151;1.61189;0.327821;677.1203;0.711582;0.296817;8.441413;0.919151;0.420325;2.381793;1
31216;1776;0.328223;106.187874;0.124366;1.657284;0.290818;97.824226;0.712413;55225;7722;0.293098;105.071198;0.011638;1.313897;0.406386;1026.463379;0.801524;0.456508;1.697897;0.47839;0.565251;0.229992;2
26077;1755;0.327432;107.971748;0.106393;1.623006;0.310825;127.742172;0.716197;49768;4707;0.313841;109.424156;0.028227;1.443226;0.350944;785.48114;0.769271;0.437357;1.794479;0.756994;0.523971;0.372849;2
31038;2934;0.312285;108.367645;0.045309;1.559235;0.314809;176.644669;0.731203;64599;8502;0.30732;109.66243;0.01123;1.681799;0.268297;1144.473755;0.752277;0.432742;2.73694;0.466911;0.480472;0.345095;2
26219;1647;0.327586;109.499146;0.121462;1.576788;0.317282;112.712425;0.722901;50669;4491;0.32718;111.560188;0.031569;1.444341;0.345393;821.045105;0.778226;0.431901;1.670385;0.637213;0.517456;0.366733;2
25588;1602;0.328519;107.528641;0.125291;1.684448;0.273579;121.445328;0.703305;44673;3492;0.318204;106.09169;0.046037;1.327144;0.408388;659.165833;0.794895;0.471886;1.718884;0.80339;0.572784;0.458763;2
25915;2088;0.325582;109.620064;0.074696;1.630375;0.290268;147.372498;0.714436;38261;4629;0.299959;92.977112;0.022438;0.920539;0.590992;932.510986;0.854871;0.455592;2.188679;0.79978;0.677322;0.451069;2
29841;1806;0.327624;107.984108;0.114971;1.769236;0.238031;115.015106;0.702354;42228;4833;0.298676;91.177155;0.022718;0.864439;0.608439;706.630005;0.866694;0.507465;1.861856;0.56058;0.706664;0.373681;2
25610;1998;0.322723;107.093216;0.080617;1.608361;0.319008;134.495911;0.727737;39366;4497;0.292386;93.244484;0.024462;0.989513;0.572012;790.345337;0.838324;0.429518;2.038775;0.643493;0.650561;0.444296;2
30059;1746;0.328665;108.059219;0.123907;1.649905;0.281978;119.638435;0.721858;48159;6681;0.304103;100.157616;0.013558;1.072124;0.499448;968.412354;0.828774;0.464232;1.715128;0.64908;0.624162;0.261338;2
30991;1890;0.328166;112.857002;0.109024;1.819075;0.242943;134.155579;0.679129;48071;5505;0.304743;102.169083;0.019933;1.098303;0.506064;964.260132;0.835042;0.501879;1.901408;0.718857;0.644692;0.343324;2
28752;1998;0.329903;105.704224;0.090508;1.381543;0.387342;115.764107;0.773912;56482;8820;0.288962;109.038696;0.009124;1.326184;0.391016;1212.040405;0.807853;0.373432;1.8;0.773145;0.509047;0.226531;2
28505;1746;0.324057;108.02758;0.117501;1.523198;0.340112;121.161125;0.7392;58051;9420;0.297661;112.0933;0.008221;1.485361;0.311725;1365.21167;0.780491;0.41213;1.659696;0.619871;0.491034;0.18535;2
26048;2181;0.317361;112.920692;0.068813;1.700144;0.28284;208.523895;0.705284;46853;3786;0.31427;111.155418;0.041076;1.334789;0.386138;808.472046;0.803884;0.462254;2.295789;0.731043;0.555952;0.57607;2
27611;1719;0.327579;107.685204;0.11742;1.545006;0.330891;155.495407;0.740375;53094;5076;0.302339;108.198212;0.025895;1.377344;0.362952;805.665894;0.802411;0.419939;1.675439;0.515058;0.52004;0.338652;2
30678;1749;0.320665;109.434853;0.126025;1.790371;0.244374;144.187866;0.693222;49790;4704;0.303546;104.696342;0.028276;1.192498;0.460556;776.811584;0.824962;0.50098;1.766667;0.569958;0.616148;0.371811;2
29504;1800;0.328864;108.385429;0.114432;2.030648;0.180206;161.07579;0.638079;42972;3459;0.309374;97.153908;0.045133;1.022509;0.533731;688.322449;0.841623;0.570026;1.973684;0.71587;0.686587;0.520382;2
26108;1980;0.323567;113.048691;0.083686;1.782099;0.259967;185.502823;0.690759;37945;2967;0.308;95.369118;0.054166;0.925359;0.595011;627.439514;0.854179;0.484666;2.110874;0.78408;0.688048;0.667341;2
30060;2508;0.318591;114.191589;0.060054;1.537941;0.324982;205.539627;0.738667;43111;4626;0.309159;90.434608;0.025316;0.796631;0.64724;807.075989;0.873648;0.424546;2.348315;0.864247;0.69727;0.542153;2
22214;1470;0.327959;111.593353;0.129182;1.637876;0.321795;168.186844;0.716456;34833;2580;0.321902;99.614685;0.06576;0.976984;0.558314;671.095764;0.847462;0.427324;1.611842;0.689907;0.637729;0.569767;2
25921;1635;0.325045;113.672623;0.12185;1.643918;0.295048;149.648849;0.713631;45652;3825;0.319243;111.065712;0.039211;1.22535;0.417889;805.539795;0.825186;0.452137;1.706681;0.807317;0.567796;0.427451;2
39521;3045;0.296184;103.112022;0.053563;1.41177;0.404386;132.314789;0.764982;92838;6621;0.318191;111.540207;0.026613;1.620657;0.257061;584.081055;0.755922;0.359871;2.29638;0.646251;0.425699;0.4599;3
51466;3693;0.29358;109.274307;0.047421;1.581584;0.334116;167.164856;0.732424;113553;7830;0.310853;111.662857;0.023275;1.608775;0.240807;539.188049;0.75653;0.417862;2.630342;0.675433;0.453233;0.471648;3
48792;2598;0.308352;106.347855;0.090841;1.308408;0.422222;108.794151;0.790139;120129;7674;0.307187;113.161667;0.025634;1.601853;0.237538;476.445953;0.773597;0.347561;1.718254;0.694084;0.406163;0.338546;3
41307;2121;0.325608;108.71769;0.115386;1.596329;0.324669;132.97879;0.726268;74578;9261;0.30491;107.749146;0.010927;1.179996;0.415265;1042.856079;0.831464;0.426505;1.702247;0.795546;0.553876;0.229025;3
40270;2781;0.315146;111.809532;0.065432;1.525805;0.35504;220.818802;0.74341;84839;5937;0.31019;114.817268;0.030246;1.40714;0.302318;750.902771;0.806814;0.399599;2.189764;0.680828;0.474664;0.468418;3
23404;2910;0.26943;93.158844;0.034731;1.008064;0.573588;166.401321;0.838183;85429;7830;0.312521;106.606628;0.01751;1.889742;0.131643;797.821899;0.718147;0.238131;2.320574;0.454063;0.273959;0.371648;4
17794;3081;0.270257;91.566757;0.023556;0.909513;0.618202;203.809601;0.85434;69094;5982;0.308446;111.349968;0.024264;1.832126;0.152852;758.409668;0.720885;0.208693;2.637842;0.281851;0.257533;0.515045;4
25378;3228;0.241275;91.051338;0.030606;0.971967;0.581646;158.184814;0.850127;85590;9585;0.301366;109.989067;0.011707;1.800083;0.190426;908.161438;0.721433;0.233254;2.445455;0.665843;0.296507;0.336776;4
24724;2430;0.279206;88.005501;0.052616;0.941845;0.590251;113.862633;0.855482;96207;4986;0.312884;102.467506;0.048631;2.027112;0.112748;396.827606;0.696765;0.228435;1.846505;0.422639;0.256988;0.487365;4
23958;2982;0.269242;98.384468;0.033857;1.159692;0.512433;184.118942;0.807513;76938;7869;0.302908;108.184242;0.015614;1.80355;0.141989;886.602661;0.731274;0.279114;2.540034;0.541579;0.311394;0.378955;4
22353;2922;0.267262;94.003296;0.032899;1.02115;0.567659;162.807526;0.833674;75435;8496;0.31229;110.544495;0.013133;1.714234;0.172566;1031.914551;0.74553;0.242136;2.402961;0.584056;0.296321;0.343927;4
26197;2640;0.253412;100.313225;0.047234;1.294409;0.447193;187.284439;0.790254;65823;6243;0.308915;111.873436;0.021223;1.636131;0.246694;871.882751;0.758646;0.326069;2.328042;0.324874;0.397992;0.422874;4
24496;2442;0.278111;90.830032;0.051619;1.130589;0.488148;127.025002;0.827484;76066;4512;0.322879;102.079605;0.046953;2.041671;0.136072;431.271057;0.668175;0.297408;2.127178;0.635735;0.322036;0.541223;4
23845;3552;0.196066;96.922585;0.02375;1.063621;0.55344;214.144089;0.825073;77303;6582;0.301355;112.779816;0.022423;1.667494;0.186903;778.579773;0.760463;0.250694;2.878444;0.428048;0.308462;0.539654;4
22776;3582;0.253235;94.904076;0.022307;0.965423;0.598315;196.843231;0.842188;87319;6717;0.314225;111.722908;0.02432;1.831719;0.134386;805.263062;0.741969;0.221815;2.78972;0.088256;0.260837;0.533274;4
18646;1851;0.267188;90.506798;0.068388;0.892762;0.600182;115.568596;0.8656;70530;3972;0.319903;109.588181;0.056178;1.830764;0.143709;455.602661;0.73994;0.222055;1.592943;0.223235;0.26437;0.466012;4
22569;2523;0.263771;91.353508;0.044554;0.96387;0.573739;142.099884;0.858902;80013;4605;0.318829;109.117409;0.047414;1.985572;0.148748;594.047241;0.694889;0.238699;2.051219;0.504665;0.282067;0.547883;4
24147;2430;0.277858;94.585007;0.051388;1.138884;0.468745;135.85112;0.836663;68880;5313;0.312636;105.511314;0.030664;1.908434;0.173588;496.324554;0.689072;0.311349;2.181329;0.627695;0.350566;0.457369;4
27594;3453;0.263379;93.340622;0.029082;1.032484;0.546743;160.847946;0.843512;87848;5889;0.29571;109.357773;0.031832;1.808909;0.188421;554.192993;0.705439;0.256278;2.627854;0.743891;0.314111;0.586347;4
22840;3438;0.239979;101.445114;0.024283;1.191064;0.502879;246.438797;0.800932;72924;6219;0.323852;110.340195;0.023694;1.834971;0.137714;813.593567;0.732048;0.284497;3.031746;0.181688;0.313203;0.552822;4
20764;2355;0.267398;97.183884;0.047048;1.169681;0.477514;180.469238;0.818497;53744;3858;0.315649;111.055054;0.045375;1.635665;0.257099;673.008301;0.745584;0.303834;2.251434;0.721313;0.38635;0.61042;4
24855;2862;0.276896;88.019447;0.038132;0.995133;0.54267;129.259842;0.859023;77303;7326;0.307314;106.977875;0.0181;1.838781;0.195984;652.175354;0.716389;0.259474;2.311793;0.229162;0.321527;0.390663;4
29309;3609;0.242803;91.760468;0.028277;1.006476;0.559312;146.223328;0.849431;108656;8040;0.311746;101.88163;0.021123;2.200136;0.103237;539.132202;0.649101;0.248301;2.611433;0.382869;0.269741;0.448881;4
23719;3189;0.245721;92.177689;0.029309;1.006066;0.546261;184.971573;0.847447;71989;8319;0.26896;109.374969;0.013072;1.85246;0.219008;855.203247;0.70819;0.255866;2.613935;0.653643;0.329481;0.383339;4
24878;3207;0.236433;101.61013;0.030397;1.166642;0.496552;219.006577;0.816309;74659;6213;0.317878;113.022652;0.024305;1.886086;0.166421;806.319885;0.702155;0.289872;2.736348;0.897834;0.333222;0.516176;4
37883;5814;0.277781;99.220093;0.014083;1.720487;0.217875;131.87674;0.734691;55076;4725;0.313764;91.76152;0.031;1.123508;0.557343;581.628296;0.806727;0.52397;5.373383;0.40506;0.687831;1.230476;0
