Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Rerata R I;Rerata G I;Rerata B I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Rerata R P;Rerata G P;Rerata B P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
16388;1581;0.318876;91.009346;0.08239;96.455101;7.477511;53.012157;1.720849;0.213727;118.768082;0.710233;15940;2595;0.303654;38.820736;0.029746;8.385326;7.126362;8.451321;0.242255;0.89142;269.927765;0.965091;0.529893;2.245739;0.834079;1.028105;0.609249;3
13177;1197;0.318654;90.617264;0.115568;70.265053;5.507219;40.853306;1.28438;0.382816;90.124443;0.800833;15694;3063;0.283142;54.991444;0.021021;16.998888;11.298721;14.417024;0.457071;0.810876;494.595184;0.923203;0.375992;1.596;0.551392;0.83962;0.390793;3
28702;1707;0.328944;104.003014;0.123781;91.738701;5.742593;62.124287;1.543612;0.308924;98.869804;0.750195;31766;2298;0.326237;44.928665;0.075591;9.673573;6.630866;9.266837;0.265733;0.894322;389.88855;0.953747;0.440134;1.666992;0.383702;0.903545;0.74282;3
41844;2097;0.323635;102.002686;0.119577;85.043083;2.855655;62.676987;1.339553;0.343328;67.326492;0.795124;45397;3024;0.323631;37.819542;0.062384;6.823957;4.715244;6.719965;0.202047;0.92003;290.484161;0.96685;0.411526;1.643417;0.531015;0.921735;0.693452;3
29130;1734;0.327222;102.229279;0.121745;82.820511;2.305339;54.974098;1.311547;0.358002;88.293686;0.79796;31883;2544;0.322569;40.144352;0.061906;7.537262;5.174923;7.323833;0.2208;0.912544;368.530304;0.961922;0.398179;1.602588;0.73316;0.913653;0.681604;3
28051;2214;0.321904;105.180214;0.071912;118.379181;5.701581;57.755074;1.767483;0.187024;186.59903;0.716801;29855;8094;0.272477;69.679512;0.005727;24.545586;15.69021;21.613794;0.576858;0.762572;765.365784;0.900234;0.561582;2.47651;0.780363;0.939575;0.273536;3
33125;2934;0.317371;87.582069;0.048355;97.807289;4.88746;51.832642;1.740758;0.189229;146.429962;0.727993;41817;6933;0.297036;74.505913;0.010933;36.130871;22.4627;32.4119;0.866969;0.627091;473.363129;0.857397;0.559072;3.01232;0.986164;0.792142;0.423193;3
24659;1545;0.329538;93.831696;0.129816;102.827019;6.390615;55.032757;1.757755;0.198561;108.066063;0.727384;28227;2967;0.308532;62.023865;0.040294;19.72542;13.791226;18.804436;0.482286;0.797427;356.105682;0.923692;0.550252;1.817647;0.681838;0.873596;0.520728;3
32971;1986;0.328442;105.165718;0.105047;103.547943;4.467754;51.587891;1.620842;0.250692;114.133827;0.746671;34552;7602;0.261241;70.398651;0.007513;24.191584;17.748039;23.375551;0.555072;0.767733;525.526306;0.911089;0.495194;1.920696;0.596687;0.954243;0.261247;3
25493;2415;0.324475;88.516113;0.054928;89.502823;4.412735;43.389168;1.592801;0.233631;150.003525;0.753027;29009;6039;0.286696;69.673325;0.009996;28.958811;18.009632;25.525911;0.707019;0.696438;447.531158;0.882669;0.510473;2.701342;0.714535;0.878796;0.399901;3
28899;2553;0.310933;93.696449;0.055717;97.580681;6.040212;51.936977;1.693392;0.218853;166.52269;0.738324;32225;3840;0.307124;60.826397;0.027463;19.01906;12.188718;17.581808;0.482023;0.797411;367.212555;0.922908;0.526068;2.721748;0.793771;0.896788;0.664844;3
28263;2940;0.301771;102.567413;0.04109;116.122429;7.970047;62.032757;1.818507;0.182509;226.276657;0.70454;34117;4038;0.312187;77.849594;0.026293;31.334702;19.456413;29.52821;0.703466;0.708488;617.210205;0.877713;0.565871;3.288591;0.735168;0.828414;0.728083;3
20138;1440;0.328216;114.583435;0.12204;134.131104;4.720587;64.851204;1.790416;0.172563;151.846252;0.707597;19761;4584;0.281183;55.198208;0.011818;14.985998;10.21774;12.818401;0.370273;0.848297;568.056213;0.936618;0.579011;1.930295;0.831279;1.019078;0.314136;3
29636;1680;0.329476;115.608406;0.13195;139.399307;5.170584;91.924049;1.864974;0.162131;127.153839;0.694174;35380;4392;0.315304;71.519226;0.023049;27.131786;20.449791;25.710663;0.593031;0.742743;600.095276;0.906947;0.59329;1.879195;0.785118;0.837648;0.382514;3
31867;1863;0.321713;114.419815;0.115379;86.512154;4.659032;63.929607;1.255768;0.400692;84.360229;0.802342;50290;6315;0.294942;83.25647;0.015847;41.577484;30.590399;40.773335;0.869938;0.611464;520.301147;0.86608;0.364215;1.57348;0.486271;0.633665;0.295012;3
18552;1374;0.328447;115.175026;0.123489;125.081863;4.052636;64.708206;1.690754;0.204385;143.584488;0.719201;18846;2571;0.307941;36.348808;0.035828;6.134382;3.805267;4.911942;0.169548;0.9305;371.648468;0.967512;0.542202;1.856757;0.948425;0.9844;0.534422;3
24755;1599;0.326825;107.365143;0.121668;144.933258;5.907326;97.727264;2.011612;0.120759;161.782806;0.657133;26935;2406;0.32222;51.482513;0.05847;12.431947;9.173051;12.530246;0.32238;0.865131;487.892273;0.94896;0.647698;2.039541;0.703063;0.919064;0.664589;3
34949;2829;0.318593;106.121094;0.054876;103.497444;4.131047;64.526047;1.59035;0.256172;136.118896;0.751471;45659;5097;0.290108;71.451149;0.022085;31.774639;19.249359;29.197306;0.741649;0.676897;439.984802;0.884109;0.48905;2.638993;0.763071;0.765435;0.555032;3
24205;1707;0.328088;117.620377;0.104387;115.358185;4.274447;59.180901;1.576329;0.254553;126.096046;0.748545;29673;5499;0.289464;80.075684;0.012331;33.175114;21.294647;29.762623;0.685917;0.708731;616.875671;0.889565;0.491382;1.922297;0.621185;0.815725;0.31042;3
43040;5901;0.301407;105.441734;0.015532;79.104477;5.290286;52.848186;1.282149;0.398341;193.005386;0.804998;77549;10254;0.254466;91.453529;0.009268;58.090786;34.499901;52.772961;1.227874;0.479891;693.262634;0.804245;0.362363;4.227077;0.477549;0.555004;0.575483;3
26709;1656;0.323581;110.299812;0.12239;112.634529;3.774386;62.886475;1.644676;0.23384;115.731476;0.73195;30569;3756;0.309246;58.405907;0.02723;17.516558;11.529646;15.598501;0.428407;0.821577;469.444244;0.930079;0.511843;1.811816;0.793283;0.873728;0.440895;3
24517;1662;0.327142;119.118652;0.111536;122.358658;4.615212;74.175377;1.65466;0.2314;136.033157;0.728215;26044;1980;0.322259;42.992798;0.083481;8.376631;5.184918;6.973997;0.213144;0.914779;376.206573;0.963197;0.514134;1.901602;0.669278;0.941368;0.839394;3
23323;1527;0.329142;79.785278;0.125694;64.912666;8.337741;38.694286;1.493376;0.352657;80.524834;0.747433;30173;3450;0.314125;65.022804;0.031856;23.895105;17.34079;21.871809;0.571653;0.757036;427.726532;0.90852;0.401588;1.584025;0.767526;0.772976;0.442609;3
22546;1482;0.329953;82.798454;0.128998;73.764282;7.515812;43.691341;1.61226;0.301375;89.967926;0.720984;29122;4095;0.299157;68.753571;0.021823;26.424458;19.292023;24.033939;0.628331;0.733072;602.841064;0.898938;0.445917;1.646667;0.776781;0.774191;0.361905;3
26059;1587;0.32944;78.734421;0.130021;62.2756;3.850749;34.77219;1.335326;0.368939;66.154022;0.792306;34445;3417;0.302141;67.528259;0.037072;25.56295;18.416506;23.589436;0.604267;0.743526;369.894287;0.905786;0.389051;1.531853;0.633707;0.756539;0.464442;3
21746;1461;0.328321;82.789063;0.128023;73.74218;4.263722;38.548859;1.488924;0.300597;80.461349;0.752455;30009;3546;0.309652;78.608818;0.029991;35.848831;25.776724;32.720497;0.804626;0.659731;608.792786;0.870127;0.447375;1.656463;0.833552;0.724649;0.412014;3
27184;1638;0.328321;73.256622;0.12732;60.241417;4.970963;39.150009;1.540748;0.346842;75.868591;0.699021;36715;3351;0.31061;61.535404;0.041087;24.760559;18.544125;23.452896;0.649611;0.718202;347.967102;0.895349;0.406885;1.584139;0.734802;0.740406;0.488809;3
39339;2226;0.329456;77.236618;0.099766;77.986008;8.15135;60.433033;1.928626;0.236319;99.133484;0.605352;51795;6276;0.291397;64.888351;0.016525;28.79788;21.75802;27.268103;0.747293;0.670938;437.687073;0.883448;0.509757;1.976909;0.747292;0.759513;0.354685;3
30229;2025;0.323915;75.143456;0.092637;74.674171;9.733839;53.811573;1.972601;0.243814;127.883774;0.601618;38530;3795;0.295984;58.9235;0.033619;23.145723;16.201982;21.52165;0.653332;0.725939;406.545868;0.895482;0.50092;2.057927;0.500523;0.784557;0.533597;3
39364;2418;0.318464;80.816658;0.084605;65.160965;6.252857;49.706814;1.571162;0.360157;94.268974;0.694078;50318;6438;0.283715;57.253632;0.015256;20.152613;14.550066;18.706573;0.553494;0.770122;405.68924;0.911731;0.395984;1.916006;0.722456;0.782305;0.375582;3
34384;2004;0.320713;71.110977;0.10759;65.312271;3.301153;45.030785;1.533394;0.287599;61.408138;0.720041;42268;4311;0.28499;49.972843;0.02858;16.92144;12.626174;16.186539;0.515109;0.781791;354.95874;0.914427;0.460011;1.83181;0.590687;0.813476;0.464857;3
28753;1746;0.329347;80.570518;0.118524;55.680527;2.725261;31.850641;1.103171;0.450535;63.926174;0.836617;36726;6348;0.302287;59.806664;0.011453;18.924891;14.630146;18.063663;0.483075;0.79887;610.685791;0.920217;0.32554;1.467227;0.435711;0.782906;0.275047;3
14955;1296;0.316971;107.661263;0.111889;88.423866;3.863335;47.691856;1.349761;0.348983;138.259171;0.794169;17022;2790;0.293336;69.35746;0.02748;22.472229;15.720165;20.129459;0.49048;0.799586;731.578186;0.916002;0.4036;1.683117;0.689959;0.878569;0.464516;3
15452;1233;0.326695;106.400558;0.127723;92.231339;3.527264;44.679012;1.403554;0.318425;127.644676;0.78748;17729;4467;0.27314;76.412376;0.011165;28.397905;21.404785;26.135736;0.574356;0.752618;700.763245;0.91079;0.430322;1.626649;0.67257;0.871566;0.276024;3
20892;1473;0.328336;106.774727;0.121;88.250061;3.648343;57.429447;1.389816;0.346232;133.564819;0.798178;27314;3306;0.304189;77.067245;0.031404;28.977707;19.840006;25.945301;0.611924;0.745298;666.582092;0.903354;0.406396;1.615132;0.528882;0.764883;0.445554;3
15020;1266;0.326061;103.9953;0.117764;101.232559;3.733825;47.626511;1.513078;0.256565;153.1987;0.772665;22199;4467;0.291635;99.570129;0.01398;62.562881;46.517216;60.365566;1.201051;0.488336;672.640076;0.805664;0.487852;1.803419;0.550288;0.676607;0.283412;3
17795;1296;0.329867;106.237762;0.133137;101.492783;3.397284;49.517681;1.543188;0.26631;126.43055;0.768717;18358;4419;0.281595;66.067284;0.011814;21.127848;14.904101;19.078419;0.476566;0.805553;551.166382;0.922688;0.478553;1.678756;0.907437;0.969332;0.293279;3
19827;1548;0.311878;107.496307;0.103974;94.214798;3.815525;50.465591;1.451554;0.312864;137.769623;0.773402;22386;3336;0.31167;64.350426;0.025278;19.52791;14.20964;17.765678;0.43538;0.820458;593.055908;0.928471;0.435375;1.812646;0.734529;0.885687;0.464029;3
16620;1737;0.311796;108.107605;0.069222;95.995644;4.697205;55.826069;1.501572;0.30391;189.694839;0.764271;20563;2460;0.31452;71.927925;0.0427;25.359522;16.734907;22.369726;0.570544;0.769291;698.079041;0.901935;0.441598;2.238402;0.523465;0.808248;0.706098;3
16535;1674;0.326231;105.090881;0.074149;76.566376;3.524638;44.650242;1.205475;0.42027;121.528671;0.823971;20784;3861;0.298814;76.142303;0.01752;27.654421;18.977757;24.296534;0.58693;0.760372;720.533569;0.903644;0.347301;1.915332;0.554375;0.795564;0.433566;3
16316;1620;0.328343;107.257164;0.078126;91.188354;4.190878;58.141804;1.42092;0.324241;163.606003;0.787808;20902;2763;0.301825;77.733025;0.034406;29.277075;18.752005;24.750521;0.62876;0.743052;802.259583;0.893796;0.424763;2.066327;0.559776;0.780595;0.586319;3
18730;1371;0.326962;100.028915;0.12522;71.346481;2.697615;36.4552;1.113941;0.433341;84.684219;0.841842;20312;2982;0.316949;46.09824;0.028704;10.067279;7.208512;9.322826;0.249017;0.899416;283.444794;0.963068;0.337928;1.44926;0.699341;0.922115;0.459759;3
33218;1848;0.329171;71.796936;0.12223;54.700317;3.226516;27.489599;1.223121;0.392413;51.777328;0.808204;45860;8802;0.28174;72.386185;0.007438;34.344501;25.630136;31.510815;0.814489;0.639626;548.867737;0.870358;0.370332;1.542571;0.57668;0.724335;0.209952;3
34336;2253;0.313279;68.517433;0.085004;40.471172;3.772115;23.349241;0.994924;0.543511;38.667271;0.836046;49548;7632;0.221667;64.962883;0.01069;25.108124;18.126184;22.717394;0.588881;0.742634;326.520355;0.911291;0.260674;1.520243;0.374567;0.692985;0.295204;3
24990;1890;0.325734;71.916916;0.087913;66.025162;5.48437;32.561199;1.578782;0.281271;78.635941;0.739167;28192;6558;0.288448;57.406796;0.008237;19.837664;12.781129;16.924845;0.53556;0.774792;330.887238;0.916915;0.464429;2.036638;0.572117;0.886422;0.288198;3
26106;1749;0.330875;70.531425;0.107243;60.888874;9.738494;35.460308;1.592558;0.316885;47.249439;0.720303;34678;8214;0.275932;68.586273;0.006459;29.878269;22.433409;26.47201;0.69741;0.680183;699.197632;0.891042;0.434557;1.777439;0.65105;0.752812;0.212929;3
21245;1461;0.327521;68.127007;0.125074;61.743595;8.44543;31.290766;1.639077;0.285788;73.894882;0.704965;21869;7422;0.266533;52.157051;0.004989;15.595768;10.140471;13.479271;0.435017;0.816353;373.229126;0.930073;0.459689;1.698837;0.673998;0.971466;0.196847;3
26093;1629;0.328586;76.057808;0.123564;62.044395;5.441561;33.616383;1.467746;0.349361;70.064034;0.749739;29979;4146;0.301366;46.379799;0.021916;12.298503;8.663923;10.923518;0.363166;0.852642;436.135284;0.937617;0.404467;1.603346;0.615811;0.870376;0.392909;3
25980;1749;0.327546;72.141144;0.106726;65.62001;3.475754;31.544748;1.464906;0.288353;68.272369;0.77091;28510;6360;0.277989;55.385246;0.008857;19.098679;12.926697;16.602335;0.531448;0.77657;415.075775;0.9151;0.458784;1.837185;0.824676;0.911259;0.275;3
32206;2280;0.320429;73.273506;0.077853;51.180565;4.532766;33.714897;1.205086;0.444298;65.070526;0.788944;47063;7425;0.227552;67.945976;0.010727;28.841188;20.321503;25.890078;0.718957;0.69527;530.433167;0.885267;0.329871;1.818182;0.739897;0.684317;0.307071;3
29581;1740;0.322708;78.210716;0.122779;78.559097;7.348356;41.918827;1.738014;0.240129;70.112976;0.681406;30722;5211;0.275479;52.141983;0.014217;16.129639;11.807805;15.077995;0.459616;0.811764;379.867737;0.924862;0.505183;1.797521;0.720507;0.96286;0.333909;3
21712;1488;0.328015;76.162109;0.123226;85.55162;12.064051;44.263336;1.962095;0.18312;91.994095;0.642493;20362;5571;0.271103;42.257866;0.008244;10.322832;7.088838;9.339834;0.316876;0.873126;311.465881;0.945647;0.565314;1.897959;0.957162;1.0663;0.267097;3
23671;1479;0.330596;107.94825;0.135985;108.618103;3.939177;70.923851;1.481977;0.243743;127.564659;0.786865;35355;3495;0.297631;95.987556;0.036372;54.252209;41.838963;53.808147;1.003592;0.552307;671.371277;0.840029;0.503756;1.703917;0.909876;0.669523;0.423176;3
27138;1629;0.327884;106.115784;0.128513;86.031181;5.512096;65.642647;1.343722;0.359545;99.187889;0.789797;40694;6183;0.308625;89.120857;0.013376;43.921955;35.421471;42.650082;0.780004;0.625842;907.580078;0.881326;0.396928;1.557361;0.807592;0.66688;0.263464;3
27707;1632;0.329234;104.989182;0.130725;86.081001;4.72726;63.075134;1.345475;0.353055;98.118576;0.795483;40068;5016;0.308132;85.169548;0.020012;39.461723;30.795235;37.918186;0.734339;0.657132;728.280884;0.887532;0.402344;1.554286;0.754513;0.691499;0.325359;3
31676;1815;0.324672;110.369476;0.120833;96.953865;9.722587;79.007126;1.566276;0.314119;95.650826;0.736149;50644;7830;0.30069;99.141907;0.01038;58.218643;45.94902;56.434742;1.034501;0.530687;924.017578;0.844574;0.435858;1.680556;0.515613;0.625464;0.231801;3
28703;1653;0.330432;108.910225;0.132005;100.679115;4.725602;76.196808;1.462839;0.28682;115.873314;0.784279;36119;3747;0.322269;72.104591;0.032328;26.332161;19.459543;24.634869;0.566276;0.759587;676.248535;0.909943;0.461181;1.656313;0.767533;0.794679;0.441153;3
25420;1572;0.328513;106.149597;0.129265;87.631248;3.701068;63.110672;1.31217;0.34878;105.18177;0.804165;41874;7485;0.292443;99.112816;0.009392;58.503441;47.167133;56.853344;1.009613;0.523952;1110.087402;0.846038;0.405662;1.559524;0.695716;0.607059;0.21002;3
26910;1593;0.330083;107.254951;0.133258;119.291534;6.413368;88.681366;1.771259;0.195275;131.715683;0.723684;32405;3459;0.326098;71.601524;0.034035;25.295898;18.469614;23.801865;0.561225;0.768061;782.449585;0.906203;0.553613;1.806122;0.949214;0.830427;0.460538;3
42672;2163;0.324112;105.789185;0.114615;84.237564;10.944335;67.313614;1.440035;0.369822;92.656128;0.756233;64966;8595;0.278841;87.794884;0.011051;43.815945;33.207573;42.256474;0.844558;0.620101;737.980164;0.872768;0.388316;1.631222;0.475493;0.656836;0.251658;3
24770;1557;0.327815;106.778091;0.128398;126.530159;4.539484;85.461273;1.778844;0.169453;143.2621;0.731841;28357;2571;0.318003;67.102341;0.05391;21.709454;15.310512;19.739946;0.488217;0.802666;543.625427;0.91519;0.584584;1.889563;0.9046;0.873506;0.605601;3
29695;1803;0.328826;108.228455;0.114789;92.380936;5.394162;70.732002;1.4116;0.330274;105.365746;0.779165;41622;5883;0.317142;83.925201;0.015112;37.726406;28.65358;35.57547;0.729121;0.673723;760.202393;0.886083;0.421804;1.69774;0.798348;0.713445;0.306476;3
42431;2565;0.306246;81.382996;0.081044;65.40802;7.840856;48.187576;1.503985;0.361426;64.976097;0.738061;45928;4686;0.286145;40.305485;0.026283;9.142512;6.573578;8.815207;0.289279;0.886508;252.754837;0.952264;0.394891;1.952055;0.668818;0.923859;0.547375;3
27064;1656;0.328538;68.208321;0.124017;49.457741;4.626624;28.79521;1.265938;0.420736;52.181107;0.782652;33013;4824;0.262966;51.039207;0.017827;15.676032;11.899693;15.279879;0.440973;0.809368;393.94751;0.928855;0.347683;1.483871;0.632166;0.819798;0.343284;3
26907;2046;0.327551;79.949745;0.080773;66.061943;7.087148;38.03352;1.506649;0.34341;81.650116;0.743455;32537;4338;0.302242;55.806225;0.021727;18.075178;12.811468;16.507042;0.481875;0.800443;399.188751;0.92126;0.409232;1.994152;0.727017;0.826966;0.471646;3
21870;1473;0.327302;69.370613;0.126664;47.847404;3.551133;24.084869;1.156231;0.449453;47.731003;0.815341;25252;5733;0.273122;52.080067;0.009655;16.261076;12.416175;15.255754;0.444317;0.809503;378.646698;0.93173;0.326029;1.421815;0.520986;0.86607;0.256934;3
27347;1668;0.328504;79.614922;0.123517;65.473473;6.01549;41.09156;1.466501;0.348501;67.119232;0.742374;30034;1851;0.324065;36.226505;0.110157;7.172409;4.85553;6.727529;0.228528;0.910722;229.715866;0.962121;0.405754;1.600768;0.859284;0.910535;0.901135;3
23887;1557;0.328466;82.04232;0.123821;89.977829;8.593124;51.481133;1.880346;0.197957;78.047195;0.658953;21743;3198;0.304767;31.843208;0.026716;5.639186;4.223319;5.264091;0.186077;0.926468;236.534805;0.967475;0.549316;1.86244;0.839371;1.098606;0.486867;3
33160;1899;0.325423;81.901367;0.115551;59.132595;4.727181;42.441334;1.265436;0.426543;55.421864;0.784586;37297;2508;0.322106;39.438;0.074512;8.288837;5.901763;7.873452;0.24662;0.904107;213.244553;0.958366;0.344019;1.528986;0.419017;0.88908;0.757177;3
25917;1662;0.326555;83.572639;0.117905;94.793007;10.18109;57.977722;1.974477;0.183031;100.832893;0.640749;25831;2232;0.313354;35.482365;0.065157;6.497731;4.568386;6.318495;0.206019;0.919328;262.889862;0.963378;0.565528;1.937063;0.676711;1.003329;0.744624;3
27331;1644;0.327934;76.944122;0.127075;48.989613;4.562521;30.141554;1.099304;0.500114;50.096558;0.820541;30157;3144;0.313001;36.932739;0.038338;7.097814;5.018347;6.681186;0.213594;0.91752;208.591461;0.965365;0.290015;1.338762;0.896856;0.90629;0.522901;3
25326;1566;0.328431;80.941986;0.129776;61.871124;5.02894;34.824394;1.336471;0.390751;64.368965;0.774935;26631;2838;0.30869;37.671986;0.04155;7.493494;5.35587;7.096228;0.222771;0.913067;192.902115;0.962869;0.37111;1.494275;0.727501;0.950997;0.551797;3
24252;1914;0.320527;104.610985;0.08319;87.591866;10.925418;71.719276;1.531128;0.339162;126.556541;0.735839;32646;3684;0.315311;75.270004;0.030227;30.56613;22.136902;28.895739;0.655119;0.717611;638.980835;0.900756;0.412491;1.973196;0.835558;0.742878;0.519544;3
26719;1644;0.328586;102.720726;0.12423;80.340202;5.911081;62.754871;1.338726;0.379819;94.440498;0.787626;46051;5541;0.324271;95.144325;0.018848;57.866493;45.187805;56.510239;1.052866;0.513895;622.413879;0.839625;0.379887;1.548023;0.691403;0.580205;0.296697;3
28934;1683;0.326993;96.159859;0.128366;58.662788;7.863214;49.757065;1.064823;0.526796;71.448273;0.827435;64344;8349;0.312389;100.999596;0.0116;70.066803;56.212013;69.85537;1.179198;0.437459;596.388184;0.824584;0.271507;1.286697;0.916327;0.449677;0.201581;3
27660;1722;0.327927;97.939217;0.117218;72.390808;9.752225;60.363945;1.311702;0.413302;81.303604;0.781404;50212;7116;0.309515;94.832031;0.012461;59.029053;47.562977;58.597694;1.053271;0.493215;663.803955;0.845717;0.35369;1.5375;0.565626;0.550864;0.24199;3
22609;1509;0.329601;106.284035;0.124771;121.744331;8.016056;97.292152;1.883498;0.181578;137.937531;0.663707;26567;2100;0.323885;67.202675;0.075703;21.813055;16.290014;21.250565;0.507356;0.793846;655.836731;0.911911;0.568094;1.890978;0.609964;0.851018;0.718571;3
28211;2040;0.325409;102.268089;0.085186;74.768982;13.289603;64.022476;1.326319;0.418786;115.867699;0.778117;41988;4806;0.297889;81.083992;0.022844;36.262135;27.309633;35.123974;0.731394;0.674503;556.446899;0.888472;0.348594;1.792619;0.611427;0.671882;0.424469;3
21016;1443;0.329043;102.092903;0.126832;81.100182;6.541161;62.924038;1.383958;0.370259;101.764488;0.78197;32227;5244;0.309613;86.498405;0.014727;43.85696;33.460831;41.627945;0.840916;0.613065;789.852295;0.869375;0.387392;1.544968;0.966153;0.652124;0.275172;3
28809;1674;0.329344;107.893318;0.129189;120.472282;11.796657;98.55822;1.932094;0.193026;134.37027;0.66683;42496;4281;0.308943;97.035248;0.029139;57.304649;45.641769;56.823727;1.025377;0.527704;746.087952;0.847273;0.555483;1.835526;0.690184;0.677923;0.39103;3
30611;2115;0.325476;106.71904;0.085994;134.568741;13.596227;114.559296;2.060045;0.145126;157.415329;0.644104;39480;3702;0.319627;85.66394;0.0362;39.410938;29.900984;38.920654;0.773376;0.660321;688.28656;0.883672;0.614432;2.334437;0.42797;0.775355;0.571313;3
26755;1626;0.329954;107.40274;0.127167;130.654449;7.674531;110.233704;1.849273;0.159592;151.937943;0.693246;37734;2688;0.329181;95.195343;0.065627;52.280113;41.06971;53.62672;0.983199;0.560457;506.452698;0.847197;0.59721;1.917453;0.596257;0.709042;0.604911;3
37263;4032;0.298632;67.105507;0.028804;50.303833;12.402702;30.597881;1.363317;0.399709;75.733444;0.765732;45585;12852;0.258942;62.771305;0.003468;23.938173;17.951859;21.839199;0.645576;0.732646;713.568237;0.892874;0.362181;3.120743;0.34264;0.81744;0.313726;4
35232;8013;0.27235;60.057503;0.006895;38.10046;11.663121;27.835777;1.082874;0.494426;109.951622;0.814364;80295;10929;0.281266;86.870079;0.008448;65.753006;50.059204;61.957466;1.506724;0.373872;811.511597;0.7481;0.288458;5.723571;0.713113;0.438782;0.733187;4
38537;4938;0.308249;62.210659;0.01986;49.958996;13.872243;31.473982;1.428709;0.357388;77.275124;0.753548;55411;15318;0.273044;72.979126;0.002968;37.595852;28.514753;34.133892;0.987121;0.588584;809.951599;0.83613;0.395357;3.9504;0.471489;0.695476;0.322366;4
30398;5577;0.289737;67.455681;0.012282;48.097626;14.503067;34.699471;1.28131;0.425891;121.001137;0.78267;58729;5820;0.309777;90.682266;0.021788;61.253372;47.025887;59.284779;1.299266;0.444692;683.700439;0.788742;0.339623;4.601485;0.532198;0.517598;0.958247;4
29979;3801;0.307099;54.160442;0.026075;46.658413;12.688042;28.339512;1.50812;0.314405;64.468605;0.739749;33572;9270;0.26147;53.649136;0.004909;19.370207;14.831173;18.259846;0.609478;0.747129;577.61499;0.898036;0.431812;3.606262;0.636626;0.892976;0.410032;4
40505;4392;0.296981;56.062782;0.026387;38.171928;8.44176;22.787008;1.207319;0.455904;48.437641;0.796347;66181;19704;0.246369;76.55571;0.002142;41.744404;33.039719;38.304897;1.016309;0.560528;890.176636;0.833071;0.320345;3.079944;0.300912;0.612034;0.222899;4
17861;10524;0.206166;50.895573;0.002027;26.920589;9.612316;16.982517;0.85001;0.582182;152.108856;0.851645;29616;7938;0.252274;56.515041;0.005906;26.636648;15.618276;22.502937;0.900838;0.621587;467.176483;0.847628;0.220376;9.215411;0.379843;0.603086;1.325775;4
42206;5805;0.283146;60.761017;0.015739;44.392647;10.94583;28.076654;1.324107;0.413113;77.316422;0.773697;66526;12858;0.281982;74.787056;0.005057;39.880287;30.487448;36.300961;0.989793;0.578248;592.338745;0.841076;0.350708;4.182277;0.305342;0.634429;0.45147;4
34909;4377;0.288485;55.919701;0.022898;35.134071;9.090233;21.617727;1.103362;0.501586;58.648937;0.81907;65434;13296;0.273038;84.254494;0.004651;52.575089;41.947384;49.058922;1.151798;0.493077;634.328674;0.813599;0.286644;3.135387;0.496879;0.533499;0.329197;4
38175;3696;0.302307;110.253365;0.035118;101.033897;19.439392;79.082603;1.788033;0.288096;184.018829;0.680355;43364;4794;0.294987;63.919731;0.023711;19.248791;13.008585;17.880699;0.449727;0.821226;619.227478;0.924994;0.457076;3.197232;0.532984;0.880339;0.770964;4
24885;2259;0.317938;94.473213;0.061279;104.038101;9.069029;46.225445;1.842435;0.193035;168.527817;0.710454;18786;7149;0.212877;65.694138;0.004619;21.547838;14.212879;18.815775;0.506672;0.795786;554.222229;0.9124;0.554479;2.663915;0.909579;1.324657;0.315988;4
29331;1986;0.307956;92.03067;0.09345;89.337486;6.530884;49.983967;1.71663;0.258309;82.573685;0.701763;32246;4107;0.300259;51.589142;0.024024;14.139437;9.970378;12.637177;0.370619;0.850046;366.124268;0.940006;0.487291;1.997988;0.580135;0.909601;0.483565;4
30467;1809;0.318509;90.855995;0.116994;104.397964;7.826061;59.000355;1.927782;0.179425;98.171951;0.660513;32829;4362;0.299792;54.578846;0.021682;15.806174;11.202541;14.189815;0.42326;0.830508;461.675964;0.928444;0.571056;1.957792;0.895435;0.928051;0.414718;4
21928;1698;0.314434;62.39286;0.095573;54.764603;12.327877;27.620905;1.52265;0.306008;53.637428;0.732136;15647;7185;0.217184;35.162914;0.003809;7.551188;5.621247;6.712361;0.252452;0.899636;283.383423;0.955499;0.44095;1.903587;0.509215;1.401419;0.236326;4
24595;9303;0.226055;53.667461;0.003571;24.489538;8.403524;16.168036;0.693634;0.669708;113.468338;0.886005;47159;9690;0.29515;64.137688;0.006311;28.465391;18.189425;25.095831;0.811614;0.667179;547.722839;0.866477;0.173205;6.120395;0.661556;0.521534;0.960062;4
36617;8184;0.267727;56.09716;0.00687;28.561253;8.840268;19.447395;0.827936;0.618718;87.415627;0.866251;58947;9540;0.28042;58.485107;0.008139;22.065145;15.419407;19.632513;0.621498;0.740057;533.483826;0.901684;0.207121;4.797186;0.605889;0.621185;0.857862;4
28527;9675;0.227374;64.212639;0.00383;38.354416;12.944384;24.596022;1.016022;0.524399;161.599365;0.826838;39891;9045;0.262154;58.38723;0.006127;23.270573;13.454524;19.663559;0.687022;0.71315;503.238892;0.883069;0.264428;7.363014;0.385065;0.715124;1.069652;4
